case_id;activity;timestamp;resource;currency_pair;option_type;booking_system;client_type;trading_strategy;strike_price;premium;notional_amount;delta;gamma;vega;theta;risk_score;limit_usage
Case_1490;Credit Check;2024-10-27 00:06:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Position Reconciliation;2024-10-27 01:15:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Strategy Validation;2024-10-27 01:42:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Skew Calibration;2024-10-27 01:50:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Settlement Instructions;2024-10-27 02:48:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Trade Allocation;2024-10-27 03:55:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Initial Margin Calculation;2024-10-27 03:56:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Best Execution Validation;2024-10-27 04:22:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Premium Settlement;2024-10-27 04:28:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Trade Matching;2024-10-27 04:39:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Exercise Decision;2024-10-27 05:03:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Trade Transparency Assessment;2024-10-27 05:48:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Trade Confirmation;2024-10-27 07:18:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Transaction Reporting Check;2024-10-27 07:57:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Trade Reconciliation;2024-10-27 08:54:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Risk Assessment;2024-10-27 08:55:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;3.68;45%
Case_1490;Regulatory Reporting Generation;2024-10-27 10:28:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Trade Validation;2024-10-27 12:24:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Volatility Smile Analysis;2024-10-27 15:06:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Market Making Spread Calculation;2024-10-27 15:18:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1490;Surface Construction;2024-10-27 15:36:10.537401;Market Maker B;USD/CHF;Straddle;Calypso;Asset Manager;Delta Hedge;;;;;;;;;
Case_1491;Trade Initiated;2024-10-20 19:18:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Market Data Validation;2024-10-20 20:18:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Collateral Management;2024-10-20 20:35:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Volatility Surface Analysis;2024-10-20 20:38:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Premium Calculation;2024-10-20 21:21:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Risk Assessment;2024-10-20 22:07:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;3.52;88%
Case_1491;Trade Confirmation;2024-10-20 22:14:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Greeks Calculation;2024-10-20 22:30:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;-0.54;0.042;12240.68;-734.04;;
Case_1491;Settlement Instructions;2024-10-20 22:36:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Quote Provided;2024-10-20 22:53:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Position Reconciliation;2024-10-20 23:02:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Quote Requested;2024-10-20 23:06:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Exercise Decision;2024-10-20 23:30:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Trade Allocation;2024-10-20 23:33:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Credit Check;2024-10-21 00:12:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Trade Execution;2024-10-21 00:48:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;1.08;0.049;4641086.0;;;;;;
Case_1491;Strategy Validation;2024-10-21 01:08:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Initial Margin Calculation;2024-10-21 01:32:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Final Settlement;2024-10-21 01:54:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Trade Reconciliation;2024-10-21 02:16:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Trade Validation;2024-10-21 02:18:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Trade Matching;2024-10-21 07:00:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Premium Settlement;2024-10-21 07:58:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Regulatory Reporting Generation;2024-10-21 13:30:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Transaction Reporting Check;2024-10-21 14:05:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Best Execution Validation;2024-10-21 18:30:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1491;Trade Transparency Assessment;2024-10-21 19:53:10.537401;Options Desk A;EUR/GBP;Butterfly;Summit;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1492;Trade Initiated;2024-11-03 19:18:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Market Data Validation;2024-11-03 19:52:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Volatility Surface Analysis;2024-11-03 20:10:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Premium Calculation;2024-11-03 20:57:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Trade Execution;2024-11-03 21:30:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;0.9682;0.0365;18746203.0;;;;;;
Case_1492;Trade Matching;2024-11-03 21:34:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Quote Requested;2024-11-03 23:06:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Quote Provided;2024-11-03 23:13:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Trade Confirmation;2024-11-03 23:25:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Settlement Instructions;2024-11-04 00:51:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Trade Allocation;2024-11-04 01:50:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Trade Validation;2024-11-04 01:58:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Strategy Validation;2024-11-04 03:08:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Risk Assessment;2024-11-04 04:38:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;2.11;68%
Case_1492;Credit Check;2024-11-04 05:34:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Collateral Management;2024-11-04 06:06:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Premium Settlement;2024-11-04 09:06:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Initial Margin Calculation;2024-11-04 09:48:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Final Settlement;2024-11-04 10:21:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Exercise Decision;2024-11-04 10:58:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Greeks Calculation;2024-11-04 12:18:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;-0.41;0.152;24521.35;-665.14;;
Case_1492;Position Reconciliation;2024-11-04 14:18:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1492;Trade Reconciliation;2024-11-04 14:44:10.537401;Hedge Desk C;EUR/USD;Risk Reversal;Murex;Bank;Vol Surface Trading;;;;;;;;;
Case_1493;Trade Initiated;2024-11-03 19:18:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Market Data Validation;2024-11-03 20:10:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Premium Calculation;2024-11-03 20:15:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Trade Execution;2024-11-03 20:18:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;1.0399;0.0097;6327310.0;;;;;;
Case_1493;Quote Requested;2024-11-03 20:50:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Greeks Calculation;2024-11-03 20:57:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;-0.76;0.008;28607.38;-720.79;;
Case_1493;Volatility Surface Analysis;2024-11-03 21:14:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Strategy Validation;2024-11-03 22:18:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Risk Assessment;2024-11-03 22:54:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;1.7;42%
Case_1493;Collateral Management;2024-11-03 22:54:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Quote Provided;2024-11-03 23:03:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Position Reconciliation;2024-11-03 23:20:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Credit Check;2024-11-04 00:30:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Premium Settlement;2024-11-04 01:36:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Trade Allocation;2024-11-04 01:50:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Trade Confirmation;2024-11-04 02:18:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Trade Validation;2024-11-04 04:28:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Trade Transparency Assessment;2024-11-04 07:48:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Trade Matching;2024-11-04 08:06:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Initial Margin Calculation;2024-11-04 08:08:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Settlement Instructions;2024-11-04 09:45:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Exercise Decision;2024-11-04 10:18:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Final Settlement;2024-11-04 13:02:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Best Execution Validation;2024-11-04 13:42:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Trade Reconciliation;2024-11-04 15:28:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Regulatory Reporting Generation;2024-11-04 16:32:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1493;Transaction Reporting Check;2024-11-04 16:46:10.537401;Client Desk D;EUR/USD;Strangle;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1494;Trade Initiated;2024-11-06 19:18:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Market Data Validation;2024-11-06 19:51:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Volatility Surface Analysis;2024-11-06 20:48:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Premium Calculation;2024-11-06 21:21:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Quote Requested;2024-11-06 21:54:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Trade Confirmation;2024-11-06 23:20:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Quote Provided;2024-11-06 23:23:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Greeks Calculation;2024-11-06 23:39:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;0.48;0.171;25732.58;-339.62;;
Case_1494;Trade Reconciliation;2024-11-06 23:42:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Risk Assessment;2024-11-06 23:44:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;3.38;38%
Case_1494;Trade Execution;2024-11-07 00:00:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;1.0506;0.0415;9918243.0;;;;;;
Case_1494;Trade Allocation;2024-11-07 00:42:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Credit Check;2024-11-07 01:33:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Strategy Validation;2024-11-07 03:02:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Trade Matching;2024-11-07 03:14:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Settlement Instructions;2024-11-07 03:18:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Initial Margin Calculation;2024-11-07 04:11:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Collateral Management;2024-11-07 05:58:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Trade Validation;2024-11-07 06:04:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Final Settlement;2024-11-07 09:18:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Exercise Decision;2024-11-07 11:58:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Premium Settlement;2024-11-07 13:18:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1494;Position Reconciliation;2024-11-07 14:18:10.537401;Client Desk D;GBP/USD;Vanilla Put;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1495;Trade Initiated;2024-11-05 19:18:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Market Data Validation;2024-11-05 19:53:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Volatility Surface Analysis;2024-11-05 20:06:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Quote Requested;2024-11-05 21:30:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Quote Provided;2024-11-05 21:53:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Premium Calculation;2024-11-05 22:00:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Collateral Management;2024-11-05 22:06:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Trade Execution;2024-11-05 23:00:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;1.0716;0.0118;41382424.0;;;;;;
Case_1495;Trade Validation;2024-11-05 23:30:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Premium Settlement;2024-11-06 00:18:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Trade Reconciliation;2024-11-06 00:48:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Risk Assessment;2024-11-06 01:54:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;3.3;72%
Case_1495;Credit Check;2024-11-06 02:06:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Final Settlement;2024-11-06 02:18:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Exercise Decision;2024-11-06 03:18:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Greeks Calculation;2024-11-06 03:18:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;0.1;0.186;21010.4;-378.57;;
Case_1495;Settlement Instructions;2024-11-06 04:06:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Trade Allocation;2024-11-06 05:29:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Transaction Reporting Check;2024-11-06 06:48:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Strategy Validation;2024-11-06 07:12:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Best Execution Validation;2024-11-06 08:06:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Trade Matching;2024-11-06 08:57:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Position Reconciliation;2024-11-06 09:04:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Trade Transparency Assessment;2024-11-06 09:28:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Initial Margin Calculation;2024-11-06 10:18:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Regulatory Reporting Generation;2024-11-06 11:20:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1495;Trade Confirmation;2024-11-06 11:46:10.537950;Client Desk D;EUR/USD;Straddle;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1496;Trade Initiated;2024-10-25 19:18:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Market Data Validation;2024-10-25 19:39:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Premium Calculation;2024-10-25 20:48:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Quote Requested;2024-10-25 21:06:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Credit Check;2024-10-25 21:15:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Volatility Surface Analysis;2024-10-25 21:18:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Quote Provided;2024-10-25 21:18:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Exercise Decision;2024-10-25 21:48:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Collateral Management;2024-10-25 21:54:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Final Settlement;2024-10-25 22:34:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Trade Confirmation;2024-10-25 22:48:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Trade Execution;2024-10-25 23:00:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;0.9881;0.0468;20981993.0;;;;;;
Case_1496;Strategy Validation;2024-10-26 00:04:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Risk Assessment;2024-10-26 00:54:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;4.06;16%
Case_1496;Trade Validation;2024-10-26 02:11:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;CSA Verification;2024-10-26 02:54:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Initial Margin Calculation;2024-10-26 03:00:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Trade Allocation;2024-10-26 03:38:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Settlement Instructions;2024-10-26 03:42:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Greeks Calculation;2024-10-26 05:07:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;-0.82;0.036;13622.81;-646.07;;
Case_1496;Position Reconciliation;2024-10-26 06:09:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Trade Matching;2024-10-26 07:18:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Premium Settlement;2024-10-26 07:29:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
Case_1496;Trade Reconciliation;2024-10-26 09:14:10.537950;Hedge Desk C;AUD/USD;Risk Reversal;Summit;Bank;Delta Hedge;;;;;;;;;
